Month,Symbol,Close,Volume,Date,
06/2020,DISCA,21.95,2886800,01/06/2020,
07/2020,DISCA,21.07,4210100,01/07/2020,
08/2020,DISCA,21.34,3774500,03/08/2020,
09/2020,DISCA,21.42,4101100,01/09/2020,
10/2020,DISCA,21.51,3595600,01/10/2020,
11/2020,DISCA,21.12,5148400,02/11/2020,
12/2020,DISCA,27.68,11279500,01/12/2020,
01/2020,DISCK,30.19,2540600,02/01/2020,
02/2020,DISCK,27.68,4853700,03/02/2020,
03/2020,DISCK,25.17,5632900,02/03/2020,
04/2020,DISCK,17.64,5245400,01/04/2020,
05/2020,DISCK,19.54,1827800,01/05/2020,
06/2020,DISCK,19.85,1803900,01/06/2020,
07/2020,DISCK,19.25,2373200,01/07/2020,
08/2020,DISCK,19.13,2117900,03/08/2020,
09/2020,DISCK,19.36,3126800,01/09/2020,
10/2020,DISCK,19.36,1931100,01/10/2020,
11/2020,DISCK,19.13,2567200,02/11/2020,
12/2020,DISCK,24.66,3254900,01/12/2020,
01/2020,DISH,35.74,1763500,02/01/2020,
02/2020,DISH,36.75,1865600,03/02/2020,
03/2020,DISH,34.33,3272200,02/03/2020,
04/2020,DISH,18.7,3652500,01/04/2020,
05/2020,DISH,23.99,3917400,01/05/2020,
06/2020,DISH,32.63,2461600,01/06/2020,
07/2020,DISH,34.63,3498300,01/07/2020,
08/2020,DISH,33.96,3645000,03/08/2020,
09/2020,DISH,34.57,2401200,01/09/2020,
10/2020,DISH,28.78,1919500,01/10/2020,
11/2020,DISH,25.82,1918000,02/11/2020,
12/2020,DISH,36.14,2314200,01/12/2020,
01/2020,DG,156.54,1918500,02/01/2020,
02/2020,DG,154.77,1109800,03/02/2020,
03/2020,DG,159.6,2581600,02/03/2020,
04/2020,DG,153.16,2906900,01/04/2020,
05/2020,DG,173,1570700,01/05/2020,
06/2020,DG,191.5,2602500,01/06/2020,
07/2020,DG,190.9,1844500,01/07/2020,
08/2020,DG,192.89,1418400,03/08/2020,
09/2020,DG,199.9,1747200,01/09/2020,
